,iata_departure,iata_arrival,seats,airline,group_col
5807,VCP,IGU,4660.0,AZU,"('IGU', 'VCP')"
5808,VCP,FLN,118.0,AZU,"('FLN', 'VCP')"
5809,VCP,FLN,13600.0,AZU,"('FLN', 'VCP')"
5810,VCP,FOR,923.0,AZU,"('FOR', 'VCP')"
5811,VCP,FOR,6464.0,AZU,"('FOR', 'VCP')"
5812,VCP,GIG,0.0,AZU,"('GIG', 'VCP')"
5813,VCP,GIG,354.0,AZU,"('GIG', 'VCP')"
5814,VCP,GIG,13118.0,AZU,"('GIG', 'VCP')"
5815,VCP,GYN,0.0,AZU,"('GYN', 'VCP')"
5816,VCP,GYN,236.0,AZU,"('GYN', 'VCP')"
5817,VCP,GYN,17247.0,AZU,"('GYN', 'VCP')"
5819,VCP,GRU,0.0,AZU,"('GRU', 'VCP')"
5820,VCP,IOS,,AZU,"('IOS', 'VCP')"
5821,VCP,JJG,70.0,AZU,"('JJG', 'VCP')"
5822,VCP,JJG,3232.0,AZU,"('JJG', 'VCP')"
5824,VCP,JDO,118.0,AZU,"('JDO', 'VCP')"
5825,VCP,JDO,4444.0,AZU,"('JDO', 'VCP')"
5826,VCP,JOI,6416.0,AZU,"('JOI', 'VCP')"
5827,VCP,LAJ,70.0,AZU,"('LAJ', 'VCP')"
5828,VCP,LDB,68.0,AZU,"('LDB', 'VCP')"
5829,VCP,LDB,6254.0,AZU,"('LDB', 'VCP')"
5830,VCP,MGF,5758.0,AZU,"('MGF', 'VCP')"
5831,VCP,MII,2434.0,AZU,"('MII', 'VCP')"
5832,VCP,MCZ,5920.0,AZU,"('MCZ', 'VCP')"
5833,VCP,MCP,,AZU,"('MCP', 'VCP')"
5834,VCP,NVT,12880.0,AZU,"('NVT', 'VCP')"
5835,VCP,POA,224.0,AZU,"('POA', 'VCP')"
5836,VCP,POA,32675.0,AZU,"('POA', 'VCP')"
5837,VCP,PHB,472.0,AZU,"('PHB', 'VCP')"
5838,VCP,PFB,5450.0,AZU,"('PFB', 'VCP')"
5840,VCP,PMW,,AZU,"('PMW', 'VCP')"
5841,VCP,PMW,,AZU,"('PMW', 'VCP')"
5842,VCP,PNZ,292.0,AZU,"('PNZ', 'VCP')"
5843,VCP,PNZ,3545.0,AZU,"('PNZ', 'VCP')"
5844,VCP,BPS,1416.0,AZU,"('BPS', 'VCP')"
5845,VCP,PVH,,AZU,"('PVH', 'VCP')"
5847,VCP,REC,0.0,AZU,"('REC', 'VCP')"
5848,VCP,REC,1770.0,AZU,"('REC', 'VCP')"
5849,VCP,REC,24787.0,AZU,"('REC', 'VCP')"
5850,VCP,SDU,0.0,AZU,"('SDU', 'VCP')"
5851,VCP,SDU,118.0,AZU,"('SDU', 'VCP')"
5852,VCP,SDU,30496.0,AZU,"('SDU', 'VCP')"
5853,VCP,RAO,0.0,AZU,"('RAO', 'VCP')"
5854,VCP,RAO,68.0,AZU,"('RAO', 'VCP')"
5855,VCP,RAO,10034.0,AZU,"('RAO', 'VCP')"
5856,VCP,NAT,944.0,AZU,"('NAT', 'VCP')"
5858,VCP,SLZ,0.0,AZU,"('SLZ', 'VCP')"
5859,VCP,SLZ,174.0,AZU,"('SLZ', 'VCP')"
5860,VCP,SJP,9802.0,AZU,"('SJP', 'VCP')"
5861,VCP,SSA,118.0,AZU,"('SSA', 'VCP')"
5862,VCP,SSA,17882.0,AZU,"('SSA', 'VCP')"
5863,VCP,THE,4981.0,AZU,"('THE', 'VCP')"
5865,VCP,UDI,6242.0,AZU,"('UDI', 'VCP')"
5866,VCP,VIX,0.0,AZU,"('VCP', 'VIX')"
5867,VCP,VIX,9674.0,AZU,"('VCP', 'VIX')"
5868,VCP,IZA,3680.0,AZU,"('IZA', 'VCP')"
5869,VCP,RVD,1322.0,AZU,"('RVD', 'VCP')"
5870,LEC,SSA,486.0,AZU,"('LEC', 'SSA')"
5871,LAJ,CWB,1186.0,AZU,"('CWB', 'LAJ')"
5872,LAJ,VCP,70.0,AZU,"('LAJ', 'VCP')"
5873,LDB,CWB,0.0,AZU,"('CWB', 'LDB')"
5874,LDB,CWB,236.0,AZU,"('CWB', 'LDB')"
5875,LDB,CWB,8498.0,AZU,"('CWB', 'LDB')"
5876,LDB,CGB,2950.0,AZU,"('CGB', 'LDB')"
5877,LDB,VCP,0.0,AZU,"('LDB', 'VCP')"
5878,LDB,VCP,6182.0,AZU,"('LDB', 'VCP')"
5879,MAB,BEL,6018.0,AZU,"('BEL', 'MAB')"
5880,MAB,CNF,,AZU,"('CNF', 'MAB')"
5881,MAB,CKS,2596.0,AZU,"('CKS', 'MAB')"
5882,MGF,CWB,5782.0,AZU,"('CWB', 'MGF')"
5883,MGF,VCP,5834.0,AZU,"('MGF', 'VCP')"
5884,MGF,MII,0.0,AZU,"('MGF', 'MII')"
5885,MOC,CNF,0.0,AZU,"('CNF', 'MOC')"
5886,MOC,CNF,0.0,AZU,"('CNF', 'MOC')"
5887,MOC,CNF,8986.0,AZU,"('CNF', 'MOC')"
5889,MII,VCP,0.0,AZU,"('MII', 'VCP')"
5890,MII,VCP,3410.0,AZU,"('MII', 'VCP')"
5891,MCZ,CNF,1640.0,AZU,"('CNF', 'MCZ')"
5892,MCZ,VCP,5463.0,AZU,"('MCZ', 'VCP')"
5893,MCZ,REC,7810.0,AZU,"('MCZ', 'REC')"
5894,MCZ,RAO,236.0,AZU,"('MCZ', 'RAO')"
5895,MCZ,UDI,,AZU,"('MCZ', 'UDI')"
5896,MCP,BEL,12036.0,AZU,"('BEL', 'MCP')"
5897,MCP,CNF,,AZU,"('CNF', 'MCP')"
5898,MCP,VCP,,AZU,"('MCP', 'VCP')"
5899,MCP,REC,,AZU,"('MCP', 'REC')"
5900,MVF,JPA,68.0,AZU,"('JPA', 'MVF')"
5901,MVF,REC,1108.0,AZU,"('MVF', 'REC')"
5903,NVT,CNF,118.0,AZU,"('CNF', 'NVT')"
5904,NVT,XAP,118.0,AZU,"('NVT', 'XAP')"
5905,NVT,FLN,0.0,AZU,"('FLN', 'NVT')"
5906,NVT,VCP,814.0,AZU,"('NVT', 'VCP')"
5907,NVT,VCP,12372.0,AZU,"('NVT', 'VCP')"
5908,NVT,POA,118.0,AZU,"('NVT', 'POA')"
5909,NVT,POA,3968.0,AZU,"('NVT', 'POA')"
5910,NVT,SDU,3204.0,AZU,"('NVT', 'SDU')"
5911,GEL,POA,1190.0,AZU,"('GEL', 'POA')"
5912,POA,COR,174.0,AZU,"('COR', 'POA')"
5913,POA,EZE,118.0,AZU,"('EZE', 'POA')"
5914,POA,BSB,,AZU,"('BSB', 'POA')"
5915,POA,CNF,7406.0,AZU,"('CNF', 'POA')"
5916,POA,CGR,,AZU,"('CGR', 'POA')"
5917,POA,XAP,490.0,AZU,"('POA', 'XAP')"
5918,POA,CWB,590.0,AZU,"('CWB', 'POA')"
5919,POA,CWB,16828.0,AZU,"('CWB', 'POA')"
5920,POA,CGB,,AZU,"('CGB', 'POA')"
5921,POA,IGU,70.0,AZU,"('IGU', 'POA')"
5922,POA,IGU,3540.0,AZU,"('IGU', 'POA')"
5923,POA,FLN,12730.0,AZU,"('FLN', 'POA')"
5924,POA,GIG,0.0,AZU,"('GIG', 'POA')"
5925,POA,GIG,118.0,AZU,"('GIG', 'POA')"
5926,POA,GYN,,AZU,"('GYN', 'POA')"
5927,POA,GRU,0.0,AZU,"('GRU', 'POA')"
5928,POA,GRU,236.0,AZU,"('GRU', 'POA')"
5929,POA,GRU,24688.0,AZU,"('GRU', 'POA')"
5930,POA,VCP,0.0,AZU,"('POA', 'VCP')"
5931,POA,VCP,354.0,AZU,"('POA', 'VCP')"
5932,POA,VCP,30737.0,AZU,"('POA', 'VCP')"
5933,POA,NVT,4298.0,AZU,"('NVT', 'POA')"
5934,POA,GEL,1190.0,AZU,"('GEL', 'POA')"
5935,POA,PET,1820.0,AZU,"('PET', 'POA')"
5936,POA,REC,,AZU,"('POA', 'REC')"
5937,POA,SDU,7998.0,AZU,"('POA', 'SDU')"
5938,POA,RIA,1750.0,AZU,"('POA', 'RIA')"
5939,POA,CGH,10372.0,AZU,"('CGH', 'POA')"
5940,POA,SJP,118.0,AZU,"('POA', 'SJP')"
5941,POA,URG,1190.0,AZU,"('POA', 'URG')"
5942,POA,MVD,2950.0,AZU,"('MVD', 'POA')"
5943,PHB,VCP,,AZU,"('PHB', 'VCP')"
5944,PHB,THE,472.0,AZU,"('PHB', 'THE')"
5945,PFB,FLN,0.0,AZU,"('FLN', 'PFB')"
5946,PFB,VCP,0.0,AZU,"('PFB', 'VCP')"
5947,PFB,VCP,5332.0,AZU,"('PFB', 'VCP')"
5950,PMW,GYN,118.0,AZU,"('GYN', 'PMW')"
5951,PMW,GYN,6898.0,AZU,"('GYN', 'PMW')"
5952,PMW,VCP,,AZU,"('PMW', 'VCP')"
5953,PMW,VCP,,AZU,"('PMW', 'VCP')"
5954,PMW,SDU,,AZU,"('PMW', 'SDU')"
5955,PET,POA,1820.0,AZU,"('PET', 'POA')"
5956,PNZ,CNF,165.0,AZU,"('CNF', 'PNZ')"
5957,PNZ,VCP,292.0,AZU,"('PNZ', 'VCP')"
5958,PNZ,VCP,3436.0,AZU,"('PNZ', 'VCP')"
5959,PNZ,REC,3882.0,AZU,"('PNZ', 'REC')"
5960,PNZ,REC,3068.0,AZU,"('PNZ', 'REC')"
5962,BPS,CNF,590.0,AZU,"('BPS', 'CNF')"
5963,BPS,CNF,8112.0,AZU,"('BPS', 'CNF')"
5964,BPS,PPB,472.0,AZU,"('BPS', 'PPB')"
5965,BPS,FOR,,AZU,"('BPS', 'FOR')"
5966,BPS,GYN,436.0,AZU,"('BPS', 'GYN')"
5967,BPS,GRU,696.0,AZU,"('BPS', 'GRU')"
5968,BPS,VCP,1416.0,AZU,"('BPS', 'VCP')"
5969,BPS,REC,,AZU,"('BPS', 'REC')"
5970,BPS,SDU,848.0,AZU,"('BPS', 'SDU')"
5971,BPS,RAO,472.0,AZU,"('BPS', 'RAO')"
5972,BPS,SJP,436.0,AZU,"('BPS', 'SJP')"
5973,BPS,SSA,3068.0,AZU,"('BPS', 'SSA')"
5974,BPS,UDI,944.0,AZU,"('BPS', 'UDI')"
5975,PVH,CNF,5034.0,AZU,"('CNF', 'PVH')"
5976,PVH,CGB,4594.0,AZU,"('CGB', 'PVH')"
5977,PVH,MAO,118.0,AZU,"('MAO', 'PVH')"
5978,PVH,MAO,7316.0,AZU,"('MAO', 'PVH')"
5979,PVH,VCP,174.0,AZU,"('PVH', 'VCP')"
5980,PVH,VCP,,AZU,"('PVH', 'VCP')"
5985,REC,FLL,1084.0,AZU,"('FLL', 'REC')"
5986,REC,MCO,1355.0,AZU,"('MCO', 'REC')"
5987,REC,LIS,271.0,AZU,"('LIS', 'REC')"
5988,REC,ROS,696.0,AZU,"('REC', 'ROS')"
5989,REC,COR,522.0,AZU,"('COR', 'REC')"
5990,REC,AJU,0.0,AZU,"('AJU', 'REC')"
5991,REC,AJU,8326.0,AZU,"('AJU', 'REC')"
5992,REC,BEL,764.0,AZU,"('BEL', 'REC')"
5993,REC,BEL,7862.0,AZU,"('BEL', 'REC')"
5994,REC,CNF,174.0,AZU,"('CNF', 'REC')"
5995,REC,CNF,14923.0,AZU,"('CNF', 'REC')"
5996,REC,CGB,1392.0,AZU,"('CGB', 'REC')"
5997,REC,MAO,4656.0,AZU,"('MAO', 'REC')"
5998,REC,FEN,118.0,AZU,"('FEN', 'REC')"
5999,REC,FEN,8872.0,AZU,"('FEN', 'REC')"
6000,REC,FOR,0.0,AZU,"('FOR', 'REC')"
6001,REC,FOR,20862.0,AZU,"('FOR', 'REC')"
6002,REC,GIG,10557.0,AZU,"('GIG', 'REC')"
6003,REC,GYN,2596.0,AZU,"('GYN', 'REC')"
6004,REC,GRU,174.0,AZU,"('GRU', 'REC')"
6005,REC,GRU,24222.0,AZU,"('GRU', 'REC')"
6006,REC,IMP,,AZU,"('IMP', 'REC')"
6007,REC,JPA,138.0,AZU,"('JPA', 'REC')"
6008,REC,JPA,5778.0,AZU,"('JPA', 'REC')"
6009,REC,JDO,630.0,AZU,"('JDO', 'REC')"
6010,REC,JDO,2154.0,AZU,"('JDO', 'REC')"
6011,REC,CPV,622.0,AZU,"('CPV', 'REC')"
6012,REC,CPV,1862.0,AZU,"('CPV', 'REC')"
6013,REC,VCP,0.0,AZU,"('REC', 'VCP')"
6014,REC,VCP,1944.0,AZU,"('REC', 'VCP')"
6015,REC,VCP,24053.0,AZU,"('REC', 'VCP')"
6016,REC,MCZ,8010.0,AZU,"('MCZ', 'REC')"
6017,REC,MVF,1516.0,AZU,"('MVF', 'REC')"
6018,REC,POA,0.0,AZU,"('POA', 'REC')"
6019,REC,PNZ,3764.0,AZU,"('PNZ', 'REC')"
6020,REC,PNZ,3068.0,AZU,"('PNZ', 'REC')"
6021,REC,SDU,,AZU,"('REC', 'SDU')"
6022,REC,RAO,472.0,AZU,"('RAO', 'REC')"
6023,REC,NAT,0.0,AZU,"('NAT', 'REC')"
6024,REC,NAT,8694.0,AZU,"('NAT', 'REC')"
6025,REC,SLZ,118.0,AZU,"('REC', 'SLZ')"
6026,REC,SLZ,5122.0,AZU,"('REC', 'SLZ')"
6027,REC,SJP,118.0,AZU,"('REC', 'SJP')"
6028,REC,SSA,0.0,AZU,"('REC', 'SSA')"
6029,REC,SSA,2006.0,AZU,"('REC', 'SSA')"
6030,REC,SSA,21396.0,AZU,"('REC', 'SSA')"
6031,REC,THE,5636.0,AZU,"('REC', 'THE')"
6032,REC,PAV,620.0,AZU,"('PAV', 'REC')"
6033,REC,UDI,472.0,AZU,"('REC', 'UDI')"
6034,REC,VIX,4778.0,AZU,"('REC', 'VIX')"
6036,SDU,CNF,18360.0,AZU,"('CNF', 'SDU')"
6037,SDU,CGR,,AZU,"('CGR', 'SDU')"
6038,SDU,CAW,1464.0,AZU,"('CAW', 'SDU')"
6039,SDU,CWB,8812.0,AZU,"('CWB', 'SDU')"
6040,SDU,CGB,,AZU,"('CGB', 'SDU')"
6041,SDU,GYN,5748.0,AZU,"('GYN', 'SDU')"
6042,SDU,GRU,118.0,AZU,"('GRU', 'SDU')"
6043,SDU,GRU,12182.0,AZU,"('GRU', 'SDU')"
6044,SDU,VCP,0.0,AZU,"('SDU', 'VCP')"
6045,SDU,VCP,106.0,AZU,"('SDU', 'VCP')"
6046,SDU,VCP,30712.0,AZU,"('SDU', 'VCP')"
6047,SDU,NVT,3310.0,AZU,"('NVT', 'SDU')"
6048,SDU,POA,7974.0,AZU,"('POA', 'SDU')"
6049,SDU,PMW,,AZU,"('PMW', 'SDU')"
6050,SDU,BPS,848.0,AZU,"('BPS', 'SDU')"
6051,SDU,REC,,AZU,"('REC', 'SDU')"
6052,SDU,RAO,70.0,AZU,"('RAO', 'SDU')"
6053,SDU,RAO,2862.0,AZU,"('RAO', 'SDU')"
6054,SDU,SJK,3068.0,AZU,"('SDU', 'SJK')"
6055,SDU,VIX,342.0,AZU,"('SDU', 'VIX')"
6056,SDU,VIX,11488.0,AZU,"('SDU', 'VIX')"
6057,RAO,PLU,0.0,AZU,"('PLU', 'RAO')"
6058,RAO,CNF,3678.0,AZU,"('CNF', 'RAO')"
6059,RAO,GIG,140.0,AZU,"('GIG', 'RAO')"
6060,RAO,VCP,0.0,AZU,"('RAO', 'VCP')"
6061,RAO,VCP,68.0,AZU,"('RAO', 'VCP')"
6062,RAO,VCP,9918.0,AZU,"('RAO', 'VCP')"
6063,RAO,BPS,472.0,AZU,"('BPS', 'RAO')"
6064,RAO,REC,472.0,AZU,"('RAO', 'REC')"
6065,RAO,SDU,70.0,AZU,"('RAO', 'SDU')"
6066,RAO,SDU,2862.0,AZU,"('RAO', 'SDU')"
6067,NAT,CNF,1112.0,AZU,"('CNF', 'NAT')"
6068,NAT,FEN,670.0,AZU,"('FEN', 'NAT')"
6069,NAT,VCP,0.0,AZU,"('NAT', 'VCP')"
6070,NAT,VCP,944.0,AZU,"('NAT', 'VCP')"
6071,NAT,REC,0.0,AZU,"('NAT', 'REC')"
6072,NAT,REC,70.0,AZU,"('NAT', 'REC')"
6073,NAT,REC,7934.0,AZU,"('NAT', 'REC')"
6077,SJK,GIG,70.0,AZU,"('GIG', 'SJK')"
6078,SJK,SDU,2998.0,AZU,"('SDU', 'SJK')"
6079,SLZ,BEL,6608.0,AZU,"('BEL', 'SLZ')"
6080,SLZ,CNF,4524.0,AZU,"('CNF', 'SLZ')"
6081,SLZ,FOR,4252.0,AZU,"('FOR', 'SLZ')"
6082,SLZ,IMP,118.0,AZU,"('IMP', 'SLZ')"
6083,SLZ,REC,8308.0,AZU,"('REC', 'SLZ')"
6084,SLZ,THE,174.0,AZU,"('SLZ', 'THE')"
6085,SLZ,THE,3186.0,AZU,"('SLZ', 'THE')"
6086,RIA,POA,1750.0,AZU,"('POA', 'RIA')"
6087,STM,BEL,118.0,AZU,"('BEL', 'STM')"
6088,STM,BEL,9764.0,AZU,"('BEL', 'STM')"
6089,STM,MAO,2950.0,AZU,"('MAO', 'STM')"
6090,STM,PVH,,AZU,"('PVH', 'STM')"
6091,SMT,CGB,2218.0,AZU,"('CGB', 'SMT')"
6092,CGH,CNF,20272.0,AZU,"('CGH', 'CNF')"
6093,CGH,CWB,12496.0,AZU,"('CGH', 'CWB')"
6094,CGH,IGU,118.0,AZU,"('CGH', 'IGU')"
6095,CGH,POA,10384.0,AZU,"('CGH', 'POA')"
6096,SJP,BSB,0.0,AZU,"('BSB', 'SJP')"
6097,SJP,CGB,1452.0,AZU,"('CGB', 'SJP')"
6098,SJP,GRU,118.0,AZU,"('GRU', 'SJP')"
6099,SJP,GRU,0.0,AZU,"('GRU', 'SJP')"
6100,SJP,VCP,9594.0,AZU,"('SJP', 'VCP')"
6101,SJP,BPS,436.0,AZU,"('BPS', 'SJP')"
6102,SSA,CNF,0.0,AZU,"('CNF', 'SSA')"
6103,SSA,CNF,1112.0,AZU,"('CNF', 'SSA')"
6104,SSA,CNF,11210.0,AZU,"('CNF', 'SSA')"
6105,SSA,CWB,162.0,AZU,"('CWB', 'SSA')"
6106,SSA,FOR,,AZU,"('FOR', 'SSA')"
6107,SSA,GYN,1062.0,AZU,"('GYN', 'SSA')"
6108,SSA,GRU,174.0,AZU,"('GRU', 'SSA')"
6109,SSA,IOS,3540.0,AZU,"('IOS', 'SSA')"
6110,SSA,VCP,118.0,AZU,"('SSA', 'VCP')"
6111,SSA,VCP,18189.0,AZU,"('SSA', 'VCP')"
6112,SSA,LEC,486.0,AZU,"('LEC', 'SSA')"
6114,SSA,REC,2472.0,AZU,"('REC', 'SSA')"
6115,SSA,REC,17980.0,AZU,"('REC', 'SSA')"
6116,TOW,CWB,1464.0,AZU,"('CWB', 'TOW')"
6117,THE,BEL,,AZU,"('BEL', 'THE')"
6118,THE,FOR,3186.0,AZU,"('FOR', 'THE')"
6119,THE,VCP,5636.0,AZU,"('THE', 'VCP')"
6120,THE,REC,0.0,AZU,"('REC', 'THE')"
6121,THE,REC,174.0,AZU,"('REC', 'THE')"
6122,THE,REC,5453.0,AZU,"('REC', 'THE')"
6123,THE,SLZ,3540.0,AZU,"('SLZ', 'THE')"
6124,TFF,MAO,1534.0,AZU,"('MAO', 'TFF')"
6127,TBT,MAO,3540.0,AZU,"('MAO', 'TBT')"
6128,PAV,REC,622.0,AZU,"('PAV', 'REC')"
6129,URG,POA,1190.0,AZU,"('POA', 'URG')"
6130,UDI,CNF,10086.0,AZU,"('CNF', 'UDI')"
6131,UDI,VCP,6176.0,AZU,"('UDI', 'VCP')"
6132,UDI,BPS,944.0,AZU,"('BPS', 'UDI')"
6133,UDI,REC,472.0,AZU,"('REC', 'UDI')"
6134,UBA,AAX,208.0,AZU,"('AAX', 'UBA')"
6135,UBA,CNF,70.0,AZU,"('CNF', 'UBA')"
6136,UBA,CNF,3952.0,AZU,"('CNF', 'UBA')"
6137,VAG,CNF,622.0,AZU,"('CNF', 'VAG')"
6138,BVH,CGB,2006.0,AZU,"('BVH', 'CGB')"
6139,VIX,BSB,,AZU,"('BSB', 'VIX')"
6140,VIX,CNF,0.0,AZU,"('CNF', 'VIX')"
6141,VIX,CNF,19490.0,AZU,"('CNF', 'VIX')"
6142,VIX,CWB,,AZU,"('CWB', 'VIX')"
6143,VIX,GIG,424.0,AZU,"('GIG', 'VIX')"
6144,VIX,GRU,11140.0,AZU,"('GRU', 'VIX')"
6145,VIX,VCP,0.0,AZU,"('VCP', 'VIX')"
6146,VIX,VCP,9356.0,AZU,"('VCP', 'VIX')"
6147,VIX,REC,4778.0,AZU,"('REC', 'VIX')"
6148,VIX,SDU,11358.0,AZU,"('SDU', 'VIX')"
6150,IZA,VCP,3608.0,AZU,"('IZA', 'VCP')"
6153,BRA,CNF,0.0,AZU,"('BRA', 'CNF')"
6154,BRA,CNF,70.0,AZU,"('BRA', 'CNF')"
6155,BRA,CNF,1960.0,AZU,"('BRA', 'CNF')"
6156,TXF,CNF,1112.0,AZU,"('CNF', 'TXF')"
6157,VAL,CNF,472.0,AZU,"('CNF', 'VAL')"
6158,CAY,BEL,472.0,AZU,"('BEL', 'CAY')"
6159,CAY,FOR,472.0,AZU,"('CAY', 'FOR')"
6160,OAL,CGB,0.0,AZU,"('CGB', 'OAL')"
6161,OAL,CGB,2950.0,AZU,"('CGB', 'OAL')"
6162,MVD,GIG,118.0,AZU,"('GIG', 'MVD')"
6163,MVD,GRU,0.0,AZU,"('GRU', 'MVD')"
6164,MVD,POA,2832.0,AZU,"('MVD', 'POA')"
6165,RVD,VCP,1322.0,AZU,"('RVD', 'VCP')"
6166,FLL,BEL,1566.0,AZU,"('BEL', 'FLL')"
6167,FLL,VCP,0.0,AZU,"('FLL', 'VCP')"
6168,FLL,VCP,8963.0,AZU,"('FLL', 'VCP')"
6169,FLL,REC,1084.0,AZU,"('FLL', 'REC')"
6170,MCO,CNF,3252.0,AZU,"('CNF', 'MCO')"
6171,MCO,VCP,8914.0,AZU,"('MCO', 'VCP')"
6172,MCO,REC,1084.0,AZU,"('MCO', 'REC')"
6173,MLB,BEL,0.0,AZU,"('BEL', 'MLB')"
6174,OPO,VCP,271.0,AZU,"('OPO', 'VCP')"
6175,OPO,VCP,2923.0,AZU,"('OPO', 'VCP')"
6176,LIS,VCP,14838.0,AZU,"('LIS', 'VCP')"
6177,ROS,REC,870.0,AZU,"('REC', 'ROS')"
6178,COR,REC,870.0,AZU,"('COR', 'REC')"
6179,EZE,CNF,174.0,AZU,"('CNF', 'EZE')"
6180,EZE,CNF,4002.0,AZU,"('CNF', 'EZE')"
6181,EZE,VCP,292.0,AZU,"('EZE', 'VCP')"
6182,EZE,VCP,5220.0,AZU,"('EZE', 'VCP')"
6183,BRC,VCP,1206.0,AZU,"('BRC', 'VCP')"
6184,BRC,POA,0.0,AZU,"('BRC', 'POA')"
6188,AJU,FEN,0.0,AZU,"('AJU', 'FEN')"
6189,AJU,FOR,118.0,AZU,"('AJU', 'FOR')"
6190,AJU,VCP,236.0,AZU,"('AJU', 'VCP')"
6191,AJU,MCZ,68.0,AZU,"('AJU', 'MCZ')"
6192,AJU,REC,0.0,AZU,"('AJU', 'REC')"
6193,AJU,REC,694.0,AZU,"('AJU', 'REC')"
6194,AJU,REC,7996.0,AZU,"('AJU', 'REC')"
6195,AFL,CGB,3304.0,AZU,"('AFL', 'CGB')"
6196,ARU,VCP,0.0,AZU,"('ARU', 'VCP')"
6197,ARU,VCP,70.0,AZU,"('ARU', 'VCP')"
6198,ARU,VCP,5192.0,AZU,"('ARU', 'VCP')"
6199,AAX,CNF,416.0,AZU,"('AAX', 'CNF')"
6200,BEL,FLL,1566.0,AZU,"('BEL', 'FLL')"
6201,BEL,MLB,0.0,AZU,"('BEL', 'MLB')"
6202,BEL,CNF,0.0,AZU,"('BEL', 'CNF')"
6203,BEL,CNF,174.0,AZU,"('BEL', 'CNF')"
6204,BEL,CNF,9702.0,AZU,"('BEL', 'CNF')"
6205,BEL,CKS,,AZU,"('BEL', 'CKS')"
6206,BEL,MAO,118.0,AZU,"('BEL', 'MAO')"
6207,BEL,MAO,4860.0,AZU,"('BEL', 'MAO')"
6208,BEL,FOR,3540.0,AZU,"('BEL', 'FOR')"
6209,BEL,ATM,3540.0,AZU,"('ATM', 'BEL')"
6210,BEL,VCP,1392.0,AZU,"('BEL', 'VCP')"
6211,BEL,VCP,3541.0,AZU,"('BEL', 'VCP')"
6212,BEL,MAB,118.0,AZU,"('BEL', 'MAB')"
6213,BEL,MAB,5546.0,AZU,"('BEL', 'MAB')"
6214,BEL,MCP,12254.0,AZU,"('BEL', 'MCP')"
6215,BEL,PVH,,AZU,"('BEL', 'PVH')"
6216,BEL,REC,590.0,AZU,"('BEL', 'REC')"
6217,BEL,REC,7585.0,AZU,"('BEL', 'REC')"
6218,BEL,NAT,292.0,AZU,"('BEL', 'NAT')"
6219,BEL,SLZ,5720.0,AZU,"('BEL', 'SLZ')"
6220,BEL,STM,292.0,AZU,"('BEL', 'STM')"
6221,BEL,STM,9292.0,AZU,"('BEL', 'STM')"
6222,BEL,THE,,AZU,"('BEL', 'THE')"
6223,BEL,CAY,590.0,AZU,"('BEL', 'CAY')"
6224,PLU,CNF,0.0,AZU,"('CNF', 'PLU')"
6225,PLU,VCP,0.0,AZU,"('PLU', 'VCP')"
6226,BSB,CNF,354.0,AZU,"('BSB', 'CNF')"
6227,BSB,CNF,11788.0,AZU,"('BSB', 'CNF')"
6228,BSB,CGB,354.0,AZU,"('BSB', 'CGB')"
6229,BSB,CGB,2832.0,AZU,"('BSB', 'CGB')"
6230,BSB,GRU,9898.0,AZU,"('BSB', 'GRU')"
6231,BSB,VCP,236.0,AZU,"('BSB', 'VCP')"
6232,BSB,VCP,17602.0,AZU,"('BSB', 'VCP')"
6233,BSB,SDU,,AZU,"('BSB', 'SDU')"
6234,BVB,MAO,292.0,AZU,"('BVB', 'MAO')"
6235,BVB,MAO,4515.0,AZU,"('BVB', 'MAO')"
6236,BVB,VCP,,AZU,"('BVB', 'VCP')"
6237,BPG,CGB,68.0,AZU,"('BPG', 'CGB')"
6238,BPG,CGB,558.0,AZU,"('BPG', 'CGB')"
6239,BPG,GYN,558.0,AZU,"('BPG', 'GYN')"
6240,CAC,CWB,3398.0,AZU,"('CAC', 'CWB')"
6241,CAC,VCP,70.0,AZU,"('CAC', 'VCP')"
6242,CAC,VCP,1874.0,AZU,"('CAC', 'VCP')"
6243,CFB,CNF,422.0,AZU,"('CFB', 'CNF')"
6244,CFB,CNF,626.0,AZU,"('CFB', 'CNF')"
6245,CNF,MCO,3252.0,AZU,"('CNF', 'MCO')"
6246,CNF,ROS,174.0,AZU,"('CNF', 'ROS')"
6247,CNF,EZE,4002.0,AZU,"('CNF', 'EZE')"
6248,CNF,AJU,174.0,AZU,"('AJU', 'CNF')"
6249,CNF,AAX,,AZU,"('AAX', 'CNF')"
6250,CNF,BEL,10059.0,AZU,"('BEL', 'CNF')"
6251,CNF,PLU,0.0,AZU,"('CNF', 'PLU')"
6252,CNF,BSB,354.0,AZU,"('BSB', 'CNF')"
6253,CNF,BSB,11788.0,AZU,"('BSB', 'CNF')"
6254,CNF,CFB,422.0,AZU,"('CFB', 'CNF')"
6255,CNF,CFB,626.0,AZU,"('CFB', 'CNF')"
6256,CNF,CGR,1864.0,AZU,"('CGR', 'CNF')"
6257,CNF,CKS,2832.0,AZU,"('CKS', 'CNF')"
6258,CNF,CLV,554.0,AZU,"('CLV', 'CNF')"
6259,CNF,CWB,1180.0,AZU,"('CNF', 'CWB')"
6260,CNF,CWB,3540.0,AZU,"('CNF', 'CWB')"
6261,CNF,CGB,2124.0,AZU,"('CGB', 'CNF')"
6262,CNF,CGB,3174.0,AZU,"('CGB', 'CNF')"
