,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
101,Q1843329,Ugolny Airport,UHMA,DYR,15604,177.74166666667,64.735,59,,,110113,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Ugolny_Airport,DYR,UHMA,,,
102,Q4079251,Batagay Airport,UEBB,BQJ,3647,134.695,67.64888889,226,,,30884,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Batagay_Airport,BQJ,UEBB,,,
103,Q4081610,Belaya Gora Airport,UESG,BGN,2058,146.2347222,68.55694444,25,,,11884,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Belaya_Gora_Airport,BGN,UESG,,,
104,Q267645,Ignatyevo Airport,UHBB,BQS,224419,127.41333333333,50.425,195,2821,,710956,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Russia,https://en.wikipedia.org/wiki/Ignatyevo_Airport,BQS,UHBB,,,
105,Q2476695,Chersky Airport,UESS,CYX,2555,161.33666666667,68.743333333333,6,,,7404,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Chersky_Airport,CYX,UESS,,,
106,Q2670713,Chokurdakh Airport,UESO,CKH,2085,147.89666666667,70.625,46,2000,,6710,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Chokurdakh_Airport,CKH,UESO,,,
107,Q15213673,Deputatsky Airport,UEWD,DPT,2932,139.90194444,69.3925,,,,14213,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Deputatsky_Airport,DPT,UEBD,,,
108,Q4219459,Keperveyem Airport,UHMK,KPW,5319,166.13888889,67.84694444,,,,39044,https://www.favt.ru/dejatelnost-ajeroporty-i-ajerodromy-osnovnie-proizvodstvennie-pokazateli-aeroportov-obyom-perevoz/,https://en.wikipedia.org/wiki/Keperveyem_Airport,KPW,UHMK,,,
109,Q372280,Khabarovsk Novy Airport,UHHH,KHV,616242,135.16922,48.52417,74,4000,,2134476,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Russia,https://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport,KHV,UHHH,"2,134,476",,(2018)
110,Q2359055,Moma Airport,UEMA,MQJ,,143.26333333333,66.45,200,1800,,10143,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Moma_Airport,MQJ,UEMA,,,
111,Q2071461,Komsomolsk-on-Amur Airport,UHKK,KXK,249810,136.93333333333,50.408333333333,28,,,15182,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Komsomolsk-on-Amur_Airport,KXK,UHKK,,,
112,Q513609,Lavrentiya Airport,UHML,,,-170.99666666667,65.58,9,,,7836,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Lavrentiya_Airport,,UHML,,,
113,Q2067431,Lensk Airport,UERL,ULK,23479,114.82583333333,60.720555555556,244,,,84303,http://favt.gov.ru/public/materials//1/7/9/0/5/17905110b885bcbd02a510303917bb16.xlsx,https://en.wikipedia.org/wiki/Lensk_Airport,ULK,UERL,,,
114,Q1431997,Sokol Airport,UHMM,GDX,92782,150.72055555556,59.911111111111,175,,,471164,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Sokol_Airport,GDX,UHMM,425652,,(2019)
115,Q4282160,Markovo Airport,UHMO,KVM,578,170.41416667,64.66527778,,,,3332,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Markovo_Airport,KVM,UHMO,,,
116,Q2312453,Mirny Airport,UERR,MJZ,35223,114.02222222222,62.534444444444,352,,,400000,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Mirny_Airport,MJZ,UERR,,,
117,Q2359047,Chulman Airport,UELL,NER,7775,124.91166666667,56.913333333333,857,,,115336,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Chulman_Neryungri_Airport,NER,UELL,,,
118,Q15263129,Nyurba Airport,UENN,NYR,9786,118.34694444,63.29722222,,,,20460,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Nyurba_Airport,NYR,UENN,,,
119,Q2903185,Okha Airport,UHSH,OHH,,142.88009167,53.51777778,35.5,,,50625,https://favt.gov.ru/dejatelnost-ajeroporty-i-ajerodromy-osnovnie-proizvodstvennie-pokazateli-aeroportov-obyom-perevoz/,https://en.wikipedia.org/wiki/Okha_Airport,OHH,UHSH,,,
120,Q2074948,Petropavlovsk-Kamchatsky Airport,UHPP,PKC,181216,158.4536,53.1677,40,,,772717,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Russia,https://en.wikipedia.org/wiki/Elizovo_Airport,PKC,UHPP,"554,057[1]",,(2020)
121,Q2587323,Pevek Airport,UHMP,PWE,4053,170.59666666667,69.783333333333,3,2500,,24391,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Pevek_Airport,PWE,UHMP,,,
