,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
14,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Manohar_International_Airport,GOX,VOGA,,,
15,Q1835496,Punta Gorda Airport,KPGD,PGD,19471,-81.9908,26.9189,7.9248156,2192.4264,1644916,1644916,https://www.flypgd.com/wp-content/uploads/2020/01/2019-Totals-PAX-Count-Continuing-December.pdf,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Florida),PGD,KPGD,"1,846,097","87,599",(2022)
16,Q2265454,Persian Gulf Airport,OIBP,PGU,13557,52.7375,27.379444444444,8,,742020,784003,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Iran#2019_Statistics,https://en.wikipedia.org/wiki/Persian_Gulf_Airport,PGU,OIBP,"852,990","6,469",(2017)
17,Q1347672,Eppley Airfield,KOMA,OMA,486051,-95.893666666667,41.302,299.6189898,2896.2096,5023668,5043194,https://www.flyoma.com/wp-content/uploads/2020/01/december-2019-traffic-statistics.pdf,https://en.wikipedia.org/wiki/Eppley_Airfield,OMA,KOMA,"4,506,713","100,632",(2022)
18,Q60775425,Lianyungang Huaguoshan International Airport,ZSLG,LYG,4599360,119.184471,34.410508,,,,1233272,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202303/P020230317397015127619.xlsx,https://en.wikipedia.org/wiki/Lianyungang_Huaguoshan_International_Airport,LYG,ZSLG,,,
19,Q604547,Dayrestan Airport,OIKQ,GSM,1000,55.902352777778,26.754638888889,12.4968246,,435193,519097,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Iran#2019_Statistics,https://en.wikipedia.org/wiki/Qeshm_International_Airport,GSM,OIKQ,"517,097","5,521",(2017)
20,Q1578972,Albuquerque International Sunport,KABQ,ABQ,1146049,-106.609167,35.040278,1632.207213,4204.1064,5282900,6727384,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,ABQ,KABQ,"4,365,400","134,024",(2022)
21,Q4273083,Kualanamu International Airport,WIMM,KNO,2109330,98.877969444444,3.6417444444444,4,,,10027122,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Indonesia,https://en.wikipedia.org/wiki/Kualanamu_International_Airport,KNO,WIMM,"12,245,116",,(2017)
22,Q707457,Baden Airport,EDSB,FKB,306502,8.0805,48.779352777778,124.6634454,3000,1335957,1335957,https://www.adv.aero/wp-content/uploads/2016/02/12.2019-ADV-Monatsstatistik.pdf,https://en.wikipedia.org/wiki/Karlsruhe/Baden-Baden_Airport,FKB,EDSB,"1,304,701","0,037,464",(2022)
23,Q1432470,Portland International Jetport,KPWM,PWM,68408,-70.309166666667,43.646111111111,23.1648456,2194.56,2180154,2180154,https://portlandjetport.org/airport-statistics,https://en.wikipedia.org/wiki/Portland_International_Jetport,PWM,KPWM,"1,972,818","75,459",
24,Q2388744,Zhukovsky International Airport,UUBW,ZIA,12455682,38.151666666667,55.553333333333,123,4600,1320000,1400000,https://www.aviaport.ru/digest/2020/02/06/625571.html,https://en.wikipedia.org/wiki/Zhukovsky_International_Airport,ZIA[1],UUBW,"1,161,633",,(2018)
25,Q1423325,Phu Quoc International Airport,VVPQ,PQC,70000,103.99111111111,10.171666666667,114,,,3400000,https://vi.wikipedia.org/wiki/Danh_s%C3%A1ch_s%C3%A2n_bay_b%E1%BA%ADn_r%E1%BB%99n_nh%E1%BA%A5t_Vi%E1%BB%87t_Nam,https://en.wikipedia.org/wiki/Phu_Quoc_International_Airport,PQC,VVPQ,"3,700,205",,(2019)
26,Q5721568,Felipe Ángeles International Airport,MMSM,NLU,159647,-99.014722222222,19.744638888889,,,,,,https://en.wikipedia.org/wiki/Felipe_%C3%81ngeles_International_Airport,NLU,MMSM,"912,415",,(2022)
27,Q48929178,Wuhu Xuancheng Airport,ZSWA,WHA,3644420,118.652668,31.09868,,,,387216,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202303/P020230317397015127619.xlsx,https://en.wikipedia.org/wiki/Wuhu_Xuanzhou_Airport,WHA,ZSWA,"160,639","5,045",(2021)
28,Q2895532,Jardines del Rey Airport,MUCC,CCC,,-78.328611111111,22.461111111111,4,,,,,https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport,CCC,MUCC,,,
29,Q28725656,Yogyakarta International Airport,WAHI,YIA,,110.05448,-7.907459,,,,,,https://en.wikipedia.org/wiki/Yogyakarta_International_Airport,YIA,WAHI,,,
30,Q1032934,Halim Perdanakusuma Airport,WIHH,HLP,10562088,106.89111111111,-6.2663888888889,24.9936492,,,7400000,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Indonesia,https://en.wikipedia.org/wiki/Halim_Perdanakusuma_International_Airport,HLP,WIHH,"7,400,000",,(2018)
31,Q333137,Gagarin International Airport,UWSG,GSV,,46.171111111111,51.712777777778,31,3000,,983011,https://favt.gov.ru/dejatelnost-ajeroporty-i-ajerodromy-osnovnie-proizvodstvennie-pokazateli-aeroportov-obyom-perevoz/,https://en.wikipedia.org/wiki/Saratov_Gagarin_Airport,GSV,UWSG,,,
32,Q3595649,Kannur International Airport,VOKN,CNN,2523003,75.548043,11.919885,,,,,,https://en.wikipedia.org/wiki/Kannur_International_Airport,CNN,VOKN,"5,22,630","4,136",(april
