,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
116,Q15498,Hobart Airport,YMHB,HBA,222356,147.510278,-42.836112,4,2251,2781739,2781739,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Hobart_Airport,HBA,YMHB,"2,440,792","27,120",(2016–2017)
117,Q15514,King Island Airport,YKII,KNS,1570,143.87833333333,-39.8775,37,,45936,45936,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/King_Island_Airport,KNS,YKII,,,
118,Q15520,Launceston Airport,YMLT,LST,106153,147.215,-41.545,171,1981,1395304,1395304,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Launceston_Airport,LST,YMLT,"756,684",,(2021-22)
119,Q15533,Strahan Airport,YSRN,SRN,,145.29138888889,-42.155555555556,22,,,,,https://en.wikipedia.org/wiki/Strahan_Airport,SRN,YSRN,,,
120,Q17896,Avalon Airport,YMAV,AVV,4529500,144.469444,-38.039444,10,,,,,https://en.wikipedia.org/wiki/Avalon_Airport,AVV,YMAV,Estimated,,(2019)
121,Q733738,Melbourne Airport,YMML,MEL,4529500,144.84333333333,-37.673333333333,132,3657,37134291,37134291,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Melbourne_Airport,MEL,YMML,"12,936,947[2]","123,313[3]",(2021–2022)
122,Q3566390,Mildura Airport,YMIA,MQL,34565,142.08555555556,-34.229166666667,50,,241056,241576,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Mildura_Airport,MQL,YMIA,"98,327","4,427",(2021/22[2])
123,Q1232433,Moorabbin Airport,YMMB,MBW,4529500,145.10222222222,-37.975833333333,15,,9108,39432,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Moorabbin_Airport,MBW,YMMB,"9,766","274,082",(2010/11[1])
124,Q3886175,Mount Hotham Airport,YHOT,MHU,,147.33416666667,-37.0475,1294,,,,,https://en.wikipedia.org/wiki/Mount_Hotham_Airport,MHU,YHOT,,,
125,Q2613681,"Portland Airport, Australia",YPOD,PTJ,5926624,141.47111111111,-38.318055555556,79,,,,,https://en.wikipedia.org/wiki/Portland_Airport_(Victoria),PTJ,YPOD,"7,405","1,142",(2014)
126,Q2345777,Albany Airport,YABA,ALH,29373,117.809,-34.9433,66,,62241,62241,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Albany_Airport_(Western_Australia),ALH,YABA,"56,002","1,810",(2010–11[1])
127,Q4068770,Argyle Airport,YARG,GYL,,128.45138888889,-16.636944444444,158,,,,,https://en.wikipedia.org/wiki/Argyle_Airport,GYL,YARG,,,
128,Q1431002,Broome International Airport,YBRM,BME,14660,122.23166666667,-17.944722222222,17.0688336,,403800,415892,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Broome_International_Airport,BME,YBRM,"409,663","5,828",(2010/11[1])
129,Q4215518,Carnarvon Airport,YCAR,CVQ,281,113.672222,-24.880555,5,,22299,35666,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Carnarvon_Airport_(Western_Australia),CVQ,YCAR,,,
130,Q2339306,Esperance Airport,YESP,EPR,2144,121.82277777778,-33.684444444444,136,,51336,54069,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Esperance_Airport,EPR,YESP,,,
131,Q3274505,Geraldton Airport,YGEL,GET,,114.7075,-28.796111111111,37,,106693,138066,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Geraldton_Airport,GET,YGEL,"115,701","2,409",(2016/17[1])
132,Q4209186,Kalbarri Airport,YKBR,KAX,1557,114.26,-27.691666666667,156,,,,,https://en.wikipedia.org/wiki/Kalbarri_Airport,KAX,YKBR,,,
133,Q2339960,Kalgoorlie-Boulder Airport,YPKG,KGI,30841,121.46166666667,-30.789444444444,366,,289736,289736,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Kalgoorlie-Boulder_Airport,KGI,YPKG,"299,055",,(2021–22)
134,Q2339975,Karratha Airport,YPKA,KTA,,116.77333333333,-20.712222222222,9,,467898,818415,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Karratha_Airport,KTA,YPKA,,"6,679",(2016/17)
135,Q1431805,Kununurra Airport,YPKU,KNX,5494,128.7075,-15.778055555556,44,,79930,131111,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/East_Kimberley_Regional_Airport,KNX,YPKU,"86,955","2,779",(2010/11[1])
136,Q6502629,Laverton Airport,YLTN,LVO,,122.42388888889,-28.613333,466,,,10169,https://data.gov.au/dataset/airport-traffic-data/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2,https://en.wikipedia.org/wiki/Laverton_Airport,LVO,YLTN,,,
137,Q4258606,Leinster Airport,YLST,LER,,120.70333333333,-27.843333333333,500,,,,,https://en.wikipedia.org/wiki/Leinster_Airport,LER,YLST,,,
138,Q6526684,Leonora Airport,YLEO,LNO,657,121.31555555556,-28.878055,369,,,20059,https://data.gov.au/dataset/airport-traffic-data/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2,https://en.wikipedia.org/wiki/Leonora_Airport,LNO,YLEO,,,
139,Q652405,Meekatharra Airport,YMEK,MKR,,118.54777777778,-26.611666666667,522,,,,,https://en.wikipedia.org/wiki/Meekatharra_Airport,MKR,YMEK,,,
140,Q7489785,Shark Bay Airport,YSHK,MJK,,113.57666666667,-25.893333333333,39,,,,,https://en.wikipedia.org/wiki/Shark_Bay_Airport,MJK,YSHK,,,
141,Q851170,Mount Magnet Airport,YMOG,MMG,,117.84166666667,-28.116111111111,408,,,11461,https://data.gov.au/dataset/airport-traffic-data/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2,https://en.wikipedia.org/wiki/Mount_Magnet_Airport,MMG,YMOG,,,
142,Q8215732,Newman Airport,YNWN,ZNE,7238,119.80277777778,-23.417777777778,526,,348641,450190,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Newman_Airport,ZNE,YNWN,"431,683","4,479",(2012/13[1])
143,Q7133766,Paraburdoo Airport,YPBO,PBO,1380,117.74555555556,-23.171388888889,442,,190856,301183,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Paraburdoo_Airport,PBO,YPBO,"205,219","2,748",(2010/11[1])
144,Q45935,Perth Airport,YPPH,PER,2141834,115.96694444444,-31.940277777778,20.4216402,3444,12513516,12938926,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Perth_Airport,PER,YPPH,"13,759,170[1]","135,238[1]",(ye
145,Q1188577,Port Hedland International Airport,YPPD,PHE,4180,118.62638888889,-20.377777777778,10,,396064,533163,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Port_Hedland_International_Airport,PHE,YPPD,"470,741","5,518",(2014/15)
146,Q8023466,Wiluna Airport,YWLU,WUN,,120.22,-26.63,504,,,,,https://en.wikipedia.org/wiki/Wiluna_Airport,WUN,YWLU,,,
147,Q1035011,Christmas Island Airport,YPXM,XCH,1843,105.69027777778,-10.450555555556,279,2103,18469,39559,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Christmas_Island_Airport,XCH,YPXM,,347,(2017/18)
148,Q1105469,Cocos (Keeling) Islands Airport,YPCC,CCK,147,96.83388889,-12.18833333,3,2441,14673,17872,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Cocos_(Keeling)_Islands_Airport,CCK,YPCC,"15,712",303,(2010/11[a
149,Q1708719,Chatham Islands / Tuuta Airport,NZCI,CHT,663,-176.45722222222,-43.81,13.1064258,1360.0176,,,,https://en.wikipedia.org/wiki/Chatham_Islands_/_Tuuta_Airport,CHT,NZCI,,,
150,Q45938,Auckland Airport,NZAA,AKL,1470100,174.79166666667,-37.008055555556,7.0104138,3635,21111613,21111613,https://corporate.aucklandairport.co.nz/news/publications/monthly-traffic-updates,https://en.wikipedia.org/wiki/Auckland_Airport,AKL,NZAA,"21,021,062[1]","178,775[2]",(2018/2019)
