,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
325,Q767753,Ted Stevens Anchorage International Airport,PANC,ANC,291247,-149.998,61.1742,46.3296912,3779.52,5210000,5511607,https://www.transtats.bts.gov/airports.asp?pn=1,https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,ANC,PANC,"4,193,000",,(2021)
326,Q2231697,Aniak Airport,PANI,ANI,507,-159.54305555556,61.581666666667,27.1272534,1829.1048,27708,27708,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Aniak_Airport,ANI,PANI,"25,440","2,600",(2015)
327,Q4066670,Annette Island Airport,PANT,ANN,1454,-131.57222222222,55.0425,36,2283.8664,,,,https://en.wikipedia.org/wiki/Annette_Island_Airport,ANN,PANT,,"8,400",(1990)
328,Q2061693,Wiley Post–Will Rogers Memorial Airport,PABR,BRW,,-156.766,71.2856,14.6304288,2164.08,92578,92900,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Wiley_Post%E2%80%93Will_Rogers_Memorial_Airport,BRW,PABR,"88,840","12,010",(2015)
329,Q619997,Bethel Airport,PABE,BET,6325,-161.83722222222,60.778611111111,39.3192774,1950.72,321748,321748,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Bethel_Airport,BET,PABE,"290,000","122,000",(2018)
330,Q652306,Merle K. (Mudhole) Smith Airport,PACV,CDV,2609,-145.477,60.4917,16,2286,38776,38776,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Merle_K._(Mudhole)_Smith_Airport,CDV,PACV,"36,860","13,605",(2016)
331,Q1708497,Deadhorse Airport,PASC,SCC,,-148.417,70.3333,20,1981.2,143644,143644,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Deadhorse_Airport,SCC,PASC,"82,100","32,912",(2016)
332,Q1658290,Dillingham Airport,PADL,DLG,2249,-158.50555555556,59.044722222222,24.6888486,1950.72,70972,70972,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Dillingham_Airport,DLG,PADL,"54,340","50,892",(2016)
333,Q1433138,Unalaska Airport,PADU,DUT,4568,-166.545,53.898888888889,2.92608576,1371.6,54464,62110,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Unalaska_Airport,DUT,PADU,,"1,295",(2007)
334,Q1431295,Fairbanks International Airport,PAFA,FAI,32515,-147.856,64.815,134,3596.64,1124840,1124840,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Fairbanks_International_Airport,FAI,PAFA,"1,077,000","119,898",
335,Q3914003,Haines Airport,PAHN,HNS,1811,-135.524,59.2439,5,1219.2,20026,20026,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Haines_Airport,HNS,PAHN,,"5,700",(2006)
336,Q4152880,Gustavus Airport,PAGS,GST,655,-135.7075,58.425277777778,10.668021,2048.5608,22260,22876,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Gustavus_Airport,GST,PAGS,,"5,750",(2014)
337,Q2505424,Juneau International Airport,PAJN,JNU,32255,-134.57638888889,58.355,8,2699.6136,918382,918382,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Juneau_International_Airport,JNU,PAJN,,"108,885",(2017)
338,Q2076613,Ketchikan International Airport,PAKT,KTN,8192,-131.71111111111,55.354166666667,28.0416552,2286,274180,274180,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Ketchikan_International_Airport,KTN,PAKT,,"15,959",(2014)
339,Q49747231,King Salmon Airport,PAKN,AKN,307,-156.649,58.6928,22.2504438,2713.0248,88488,88488,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/King_Salmon_Airport,AKN,PAKN,"26,000","25,201",(12
340,Q2667517,Kodiak Airport,PADQ,ADQ,5581,-152.494,57.7497,24,2296.0584,171310,171310,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Kodiak_Airport,ADQ,PADQ,,"40,949",(2009)
341,Q2061650,Ralph Wien Memorial Airport,PAOT,OTZ,3102,-162.599,66.8847,4,1920.24,135752,138140,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Ralph_Wien_Memorial_Airport,OTZ,PAOT,,"60,000",(2014)
342,Q2502241,Nome Airport,PAOM,OME,3699,-165.445,64.5122,12.192024,1882.14,130174,130174,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Nome_Airport,OME,PAOM,,"28,000",(2010)
343,Q2061631,Petersburg James A. Johnson Airport,PAPG,PSG,3398,-132.94611111111,56.801388888889,34,1950.72,46958,49040,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Petersburg_James_A._Johnson_Airport,PSG,PAPG,,"13,492",(2011)
344,Q6129080,Sitka Rocky Gutierrez Airport,PASI,SIT,8458,-135.36166667,57.04722222,7.9248156,2194.56,181678,181678,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Sitka_Rocky_Gutierrez_Airport,SIT,PASI,,"23,100",(2011)
345,Q4126994,Wrangell Airport,PAWG,WRG,2127,-132.37,56.4844,15,1828.8,29552,29552,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Wrangell_Airport,WRG,PAWG,,"10,425",(2012)
346,Q953843,Yakutat Airport,PAYA,YAK,662,-139.66,59.5033,10,2356.7136,25616,25616,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Yakutat_Airport,YAK,PAYA,,"19,026",(2010)
347,Q3545149,Laughlin/Bullhead International Airport,KIFP,IFP,41348,-114.55944444444,35.1575,215.4940242,2590.8,268996,268996,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Laughlin/Bullhead_International_Airport,IFP,KIFP,,"26,726",(2016)
348,Q5457039,Flagstaff Pulliam Airport,KFLG,FLG,76831,-111.66916666667,35.140277777778,2137.8714084,2682.24,239728,239728,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport,FLG,KFLG,,"41,053",(2018)
349,Q3914054,Grand Canyon National Park Airport,KGCN,GCN,,-112.14694444444,35.952222222222,2014,2742.8952,501980,672510,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Grand_Canyon_National_Park_Airport,GCN,KGCN,,"52,144",(2019)
350,Q6412811,Kingman Airport,KIGM,IGM,32689,-113.938,35.2594,1051.2572694,2080.8696,2,88,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Kingman_Airport_(Arizona),IGM,KIGM,,"44,137",(2011)
351,Q6476111,Lake Havasu City Airport,KHII,HII,57144,-114.35833333333,34.571111111111,238.6588698,2438.7048,22,42,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Lake_Havasu_City_Airport,HII,KHII,,"47,675",(2019)
352,Q493759,Phoenix–Mesa Gateway Airport,KIWA,AZA,1608139,-111.65555555556,33.307777777778,421.2344292,3170.2248,1763710,1763710,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Phoenix%E2%80%93Mesa_Gateway_Airport,AZA,KIWA,"1,830,807","273,672",(2022)
353,Q6435348,Page Municipal Airport,KPGA,PGA,7440,-111.44833333333,36.926111111111,1315.5193896,1813.56,83158,83158,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Page_Municipal_Airport,PGA,KPGA,,"16,341",(2018)
354,Q912916,Phoenix Sky Harbor International Airport,KPHX,PHX,1608139,-112.01166666667,33.434166666667,345.948681,3501.8472,46288337,46288337,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_the_United_States#Busiest_US_airports_by_total_passenger_traffic_(2019),https://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,PHX,KPHX,"44,397,854","418,856",(2022)
