,Unnamed: 0,max_population,max_passengers19,maxpax,wdpa_link,lat,lon,iata,icao,ISO_country,ISO_continent,year_pax_round2,pax_round2,consolidated_pax,h3,pop_30k,airport_30k,pax_h3_30k,pop_70k,airport_70k,pax_h3_70k,pop_150k,airport_150k,pax_h3_150k,GDP PPP,Gini,Surf,toursim_export_share,visiting_tourists,outbound_tourists,IHDI,is_country_island
2431,2451.0,85588.0,,,https://en.wikipedia.org/wiki/Karakol_International_Airport,42.50805556,78.40777778,none ,UAFP,KG,AS,,,,8820e20d53fffff,116140.27983604194,4.0,0.0,307609.67240278644,4.0,0.0,885943.2661880589,9.0,0.0,5258.366696,29.0,191800.0,22.7821221,8508000.0,5314000.0,0.692,0
2432,2451.0,85588.0,,,https://en.wikipedia.org/wiki/Karakol_International_Airport,42.50805556,78.40777778,none ,UAFP,KG,AS,,,,8820e20d53fffff,116140.27983604194,4.0,0.0,307609.67240278644,4.0,0.0,885943.2661880589,9.0,0.0,5258.366696,29.0,191800.0,22.7821221,8508000.0,5314000.0,0.692,0
2433,2452.0,,,,https://en.wikipedia.org/wiki/Kazarman_Airport,41.41027778,74.04416667,none ,UAFZ,KG,AS,,,,8820a9ab2dfffff,24066.079987512592,4.0,0.0,96190.65624897506,4.0,0.0,1821223.9390630897,4.0,0.0,5258.366696,29.0,191800.0,22.7821221,8508000.0,5314000.0,0.692,0
2434,2452.0,,,,https://en.wikipedia.org/wiki/Kazarman_Airport,41.41027778,74.04416667,none ,UAFZ,KG,AS,,,,8820a9ab2dfffff,24066.079987512592,4.0,0.0,96190.65624897506,4.0,0.0,1821223.9390630897,4.0,0.0,5258.366696,29.0,191800.0,22.7821221,8508000.0,5314000.0,0.692,0
2435,2452.0,,,,https://en.wikipedia.org/wiki/Kazarman_Airport,41.41027778,74.04416667,none ,UAFZ,KG,AS,,,,8820a9ab2dfffff,24066.079987512592,4.0,0.0,96190.65624897506,4.0,0.0,1821223.9390630897,4.0,0.0,5258.366696,29.0,191800.0,22.7821221,8508000.0,5314000.0,0.692,0
2436,2452.0,,,,https://en.wikipedia.org/wiki/Kazarman_Airport,41.41027778,74.04416667,none ,UAFZ,KG,AS,,,,8820a9ab2dfffff,24066.079987512592,4.0,0.0,96190.65624897506,4.0,0.0,1821223.9390630897,4.0,0.0,5258.366696,29.0,191800.0,22.7821221,8508000.0,5314000.0,0.692,0
2437,2456.0,333629.0,1499561.0,1499561.0,https://en.wikipedia.org/wiki/Osh_Airport,40.608888888889,72.793055555556,OSS,UAFO,KG,AS,2019,1499561,1499561.0,8820a80c83fffff,1387251.9666395714,1.0,1499561.0,4696304.102859108,2.0,1499565.0,10656701.355270913,4.0,1979565.0,5258.366696,29.0,191800.0,22.7821221,8508000.0,5314000.0,0.692,0
2438,2458.0,,,,https://en.wikipedia.org/wiki/Issyk-Kul_International_Airport,42.588333333333,76.713333333333,IKU,UAFL,KG,AS,,,,8820f585dbfffff,20532.767302459244,1.0,0.0,191308.65939870986,5.0,0.0,3499108.8720810334,10.0,6422721.0,5258.366696,29.0,191800.0,22.7821221,8508000.0,5314000.0,0.692,0
2439,2459.0,863400.0,1422204.0,1422204.0,https://en.wikipedia.org/wiki/Dushanbe_International_Airport,38.543611111111,68.821666666667,DYU,UTDD,TJ,AS,2019,1422204,1422204.0,8820a26805fffff,1015393.8218301298,1.0,1422204.0,2072523.5560213537,1.0,1422204.0,5605130.6270536175,3.0,1422204.0,3575.279713,34.0,138790.0,14.40295948,1035000.0,31000.0,0.685,0
2440,2461.0,181600.0,,,https://en.wikipedia.org/wiki/Khujand_Airport,40.215277777778,69.694722222222,LBD,UTDL,TJ,AS,,,,8820a14881fffff,494624.06702608103,1.0,0.0,1584461.0802385977,5.0,0.0,10519868.934480518,6.0,4430000.0,3575.279713,34.0,138790.0,14.40295948,1035000.0,31000.0,0.685,0
2441,2462.0,105500.0,,,https://en.wikipedia.org/wiki/Kulob_Airport,37.988333333333,69.805,TJU,UTDK,TJ,AS,,,,8820844cd1fffff,353683.3453189162,1.0,0.0,1126285.6360230271,1.0,0.0,5621917.560233489,3.0,1422204.0,3575.279713,34.0,138790.0,14.40295948,1035000.0,31000.0,0.685,0
2442,2463.0,126700.0,,,https://en.wikipedia.org/wiki/Bokhtar_International_Airport,37.862222222222,68.862777777778,KQT,UTDT,TJ,AS,,,,8820b139d7fffff,591435.2074189931,1.0,0.0,1619878.9984484883,1.0,0.0,7645315.813378081,3.0,1422204.0,3575.279713,34.0,138790.0,14.40295948,1035000.0,31000.0,0.685,0
2443,2464.0,828100.0,,2450000.0,https://en.wikipedia.org/wiki/Ashgabat_International_Airport,37.986944444444,58.360833333333,ASB,UTAA,TM,AS,2018,2450000,2450000.0,882ccba329fffff,1779336.5878950218,1.0,2450000.0,1887355.3980010492,1.0,2450000.0,3151015.963701944,2.0,2450000.0,14992.60396,,469930.0,,,78000.0,0.745,0
2444,2465.0,89785.0,,,https://en.wikipedia.org/wiki/Balkanabat_Airport,39.48138889,54.36277778,BKN,UT1H,TM,AS,,,,882ceab50bfffff,124571.1453951711,1.0,0.0,195199.2658060499,1.0,0.0,418065.4710500906,2.0,0.0,14992.60396,,469930.0,,,78000.0,0.745,0
2445,2466.0,227184.0,,,https://en.wikipedia.org/wiki/Da%C5%9Foguz_Airport,41.764722222222,59.833055555556,TAZ,UTAT,TM,AS,,,,8821b12cc5fffff,240359.51238467594,1.0,0.0,1386339.307914471,1.0,0.0,3787711.029460891,3.0,530000.0,14992.60396,,469930.0,,,78000.0,0.745,0
2446,2467.0,126141.0,,,https://en.wikipedia.org/wiki/Mary_International_Airport,37.606666666667,61.901388888889,MYP,UTAM,TM,AS,,,,88436c8425fffff,696422.027174501,1.0,0.0,1023144.6611125477,1.0,0.0,1240447.6507067264,1.0,0.0,14992.60396,,469930.0,,,78000.0,0.745,0
2447,2468.0,408906.0,,,https://en.wikipedia.org/wiki/Turkmenabat_International_Airport,39.083333333333,63.613333333333,CRZ,UTAV,TM,AS,,,,88219e3ac5fffff,401102.178675699,1.0,0.0,989988.249142405,1.0,0.0,2355622.905853553,2.0,290000.0,14992.60396,,469930.0,,,78000.0,0.745,0
2448,2469.0,70962.0,,,https://en.wikipedia.org/wiki/Turkmenbashi_International_Airport,40.063333,53.007222,KRW,UTAK,TM,AS,,,,882cec79ebfffff,121456.93837304988,1.0,0.0,126370.77120926417,1.0,0.0,312742.587591829,2.0,0.0,14992.60396,,469930.0,,,78000.0,0.745,0
2449,2470.0,441700.0,4.0,4.0,https://en.wikipedia.org/wiki/Andizhan_Airport,40.727777777778,72.293888888889,AZN,UTFA,UZ,AS,2019,4,4.0,8820a81109fffff,2236690.7439463744,1.0,4.0,6879136.827098569,2.0,1499565.0,12553908.87694551,4.0,1979565.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2450,2471.0,280187.0,290000.0,290000.0,https://en.wikipedia.org/wiki/Bukhara_International_Airport,39.775,64.483333333333,BHK,UTSB,UZ,AS,2019,290000,290000.0,8821981461fffff,757603.0435819144,1.0,290000.0,1811393.483288884,1.0,290000.0,4505557.879418718,3.0,355000.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2451,2472.0,288850.0,240000.0,240000.0,https://en.wikipedia.org/wiki/Fergana_International_Airport,40.358888888889,71.745,FEG,UTFF,UZ,AS,2019,240000,240000.0,8820ae35c9fffff,1474579.9010234266,1.0,240000.0,4569539.507470553,1.0,240000.0,12876769.918390466,4.0,1979565.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2452,2473.0,,240000.0,240000.0,https://en.wikipedia.org/wiki/Namangan_Airport,40.984444444444,71.556666666667,NMA,UTFN,UZ,AS,2019,240000,240000.0,8820ac6047fffff,1534846.4619328962,1.0,240000.0,5286906.065263419,1.0,240000.0,12861126.86526776,4.0,1979565.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2453,2474.0,134100.0,65000.0,65000.0,https://en.wikipedia.org/wiki/Navoi_International_Airport,40.117777777778,65.175,NVI,UTSA,UZ,AS,2019,65000,65000.0,882199c301fffff,380465.02713654924,1.0,65000.0,1454315.223418821,1.0,65000.0,4775150.975614535,2.0,355000.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2454,2475.0,319583.0,170000.0,170000.0,https://en.wikipedia.org/wiki/Nukus_Airport,42.488333333333,59.623333333333,NCU,UTNN,UZ,AS,2019,170000,170000.0,8821849965fffff,381597.91320885817,1.0,170000.0,951622.2926047754,1.0,170000.0,2856616.9165827744,3.0,530000.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2455,2476.0,274891.0,72000.0,72000.0,https://en.wikipedia.org/wiki/Karshi_Airport,38.80231,65.77316,KSQ,UTSK,UZ,AS,2019,72000,72000.0,88219b54b5fffff,581027.1380397468,1.0,72000.0,1723923.410953679,1.0,72000.0,5095081.139652737,1.0,72000.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2456,2477.0,546303.0,500000.0,500000.0,https://en.wikipedia.org/wiki/Samarkand_International_Airport,39.700555555556,66.983888888889,SKD,UTSS,UZ,AS,2019,500000,500000.0,8820a611c9fffff,1331649.8270698397,1.0,500000.0,3520347.469337532,1.0,500000.0,7625519.296566464,1.0,500000.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2457,2478.0,2571668.0,4430000.0,4430000.0,https://en.wikipedia.org/wiki/Islam_Karimov_Tashkent_International_Airport,41.257861111111,69.281186111111,TAS,UTTT,UZ,AS,2019,4430000,4430000.0,8820a192e7fffff,4054801.709393038,1.0,4430000.0,5509591.721741599,1.0,4430000.0,9904242.384744028,3.0,5385412.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2458,2479.0,136200.0,130000.0,130000.0,https://en.wikipedia.org/wiki/Termez_Airport,37.286666666667,67.31,TMJ,UTST,UZ,AS,2019,130000,130000.0,8820b00e39fffff,506171.4177661923,1.0,130000.0,1626082.1906685703,1.0,130000.0,5575837.047722003,2.0,130000.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2459,2480.0,150000.0,360000.0,360000.0,https://en.wikipedia.org/wiki/Urgench_International_Airport,41.584166666667,60.641666666667,UGC,UTNU,UZ,AS,2019,360000,360000.0,882186a1b9fffff,1063182.7541097824,1.0,360000.0,2638935.5069690873,1.0,360000.0,3404358.5714045702,3.0,530000.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2460,2481.0,54300.0,,,https://en.wikipedia.org/wiki/Zarafshan_Airport,41.613611111111,64.232777777778,AFS,UTSN,UZ,AS,,,,88218e42cbfffff,25884.713550893222,1.0,0.0,41713.4700157121,1.0,0.0,87563.65758932711,1.0,0.0,7348.146883,,440555.0,9.880284328,6749000.0,8437000.0,0.727,0
2461,2482.0,4165284.0,592913.0,596482.0,https://en.wikipedia.org/wiki/Anqing_Tianzhushan_Airport,30.58222222,117.05027778,AQG,ZSAQ,CN,AS,2019,592913,592913.0,88419e71d7fffff,1466259.1875984564,1.0,592913.0,4852473.447165932,1.0,592913.0,16432373.40118974,2.0,1117384.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2462,2483.0,1342764.0,524471.0,524471.0,https://en.wikipedia.org/wiki/Chizhou_Jiuhuashan_Airport,30.74027778,117.68666667,JUH,ZSJH,CN,AS,2019,524471,524471.0,8830926f49fffff,1287047.280939983,1.0,524471.0,4069816.131804751,1.0,524471.0,23474686.745872986,4.0,2374281.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2463,2484.0,8200264.0,922159.0,922159.0,https://en.wikipedia.org/wiki/Fuyang_Xiguan_Airport,32.88194444,115.73444444,FUG,ZSFY,CN,AS,2019,922159,922159.0,8840b6385dfffff,2150479.0512103247,1.0,922159.0,9150447.203682764,1.0,922159.0,34964437.591899425,1.0,922159.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2464,2485.0,9369881.0,12282384.0,12282384.0,https://en.wikipedia.org/wiki/Hefei_Xinqiao_International_Airport,31.9894,116.9641,HFE,ZSOF,CN,AS,2019,12282384,12282384.0,88309604ebfffff,1060920.9708197056,1.0,12282384.0,9333466.228089316,1.0,12282384.0,28712153.515291438,1.0,12282384.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2465,2486.0,1330565.0,869681.0,869681.0,https://en.wikipedia.org/wiki/Huangshan_Tunxi_International_Airport,29.73,118.25277777778,TXN,ZSTX,CN,AS,2019,869681,869681.0,8841915aa3fffff,736987.5330563787,1.0,869681.0,1832733.1941745523,1.0,869681.0,11697240.621840848,4.0,2381277.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2466,2487.0,21893095.0,100013642.0,100983290.0,https://en.wikipedia.org/wiki/Beijing_Capital_International_Airport,40.08,116.58444444444,PEK,ZBAA,CN,AS,2019,100013642,100013642.0,8831aa18a9fffff,10879728.604428826,1.0,100013642.0,23243979.93493695,2.0,103148716.0,45058290.2387089,3.0,103653891.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2467,2488.0,21893095.0,3135074.0,25051012.0,https://en.wikipedia.org/wiki/Beijing_Daxing_International_Airport,39.511944,116.410556,PKX,ZBAD,CN,AS,2019,3135074,3135074.0,883181a0c7fffff,2059158.2255717744,1.0,3135074.0,24751501.475199085,2.0,103148716.0,55309624.282555535,3.0,126962034.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2468,2489.0,7739000.0,44786722.0,44786722.0,https://en.wikipedia.org/wiki/Chongqing_Jiangbei_International_Airport,29.719166666667,106.64166666667,CKG,ZUCK,CN,AS,2019,44786722,44786722.0,88401979a1fffff,4856912.0144080045,1.0,44786722.0,11746650.43682771,1.0,44786722.0,28960906.83268074,4.0,46042641.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2469,2490.0,966100.0,498128.0,498128.0,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,29.5175,108.82916666667,JIQ,ZUQJ,CN,AS,2019,498128,498128.0,88401e336dfffff,430498.42549372953,1.0,498128.0,1873728.5274847304,1.0,498128.0,9372151.106648767,3.0,1972481.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2470,2491.0,1760500.0,1151410.0,8050007.0,https://en.wikipedia.org/wiki/Wanzhou_Wuqiao_Airport,30.797777777778,108.43138888889,WXN,ZUWX,CN,AS,2019,1151410,1151410.0,88401a4d51fffff,1357115.2029985532,1.0,1151410.0,4230762.120443529,1.0,1151410.0,15111548.89638876,5.0,3162983.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2471,2492.0,8291268.0,14760226.0,14760226.0,https://en.wikipedia.org/wiki/Fuzhou_Changle_International_Airport,25.935,119.66333333333,FOC,ZSFZ,CN,AS,2019,14760226,14760226.0,8841b51705fffff,1173598.584991821,1.0,14760226.0,7061249.950158988,3.0,15162229.0,13856183.227162438,3.0,15162229.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2472,2493.0,2723637.0,229087.0,229087.0,https://en.wikipedia.org/wiki/Longyan_Guanzhaishan_Airport,25.674166666667,116.74638888889,LCX,ZSLD,CN,AS,2019,229087,229087.0,8841aec709fffff,256389.8486880406,1.0,229087.0,1545600.0495458615,1.0,229087.0,9546983.157401899,1.0,229087.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2473,2494.0,8782285.0,8435805.0,8435805.0,https://en.wikipedia.org/wiki/Quanzhou_Jinjiang_International_Airport,24.798888888889,118.58944444444,JJN,ZSQZ,CN,AS,2019,8435805,8435805.0,8841a0d637fffff,4920181.626270825,1.0,8435805.0,10868136.129010746,3.0,38392660.0,21647681.773309764,3.0,38392660.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2474,2495.0,2580000.0,255569.0,273777.0,https://en.wikipedia.org/wiki/Sanming_Shaxian_Airport,26.428055555556,117.845,SQJ,ZSSM,CN,AS,2019,255569,255569.0,88418486a5fffff,269013.5975165084,1.0,255569.0,1866534.5815051552,1.0,255569.0,8128331.243743242,1.0,255569.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2475,2496.0,5163970.0,27413363.0,27413363.0,https://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport,24.544166666667,118.12777777778,XMN,ZSAM,CN,AS,2019,27413363,27413363.0,8841a5488dfffff,5012857.045358298,2.0,29956855.0,11693126.956353722,3.0,38392660.0,21940408.092971,3.0,38392660.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2476,2497.0,238000.0,641118.0,787455.0,https://en.wikipedia.org/wiki/Wuyishan_Airport,27.700833333333,118.00027777778,WUS,ZSWY,CN,AS,2019,641118,641118.0,8841863345fffff,243254.10848414575,1.0,641118.0,1141999.371700934,1.0,641118.0,10058428.84634567,2.0,1141274.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2477,2498.0,185231.0,901960.0,901960.0,https://en.wikipedia.org/wiki/Dunhuang_Mogao_International_Airport,40.163611111111,94.800277777778,DNH,ZLDH,CN,AS,2019,901960,901960.0,8824a60b69fffff,203068.26611131825,1.0,901960.0,219582.08485947573,1.0,901960.0,345520.00297311303,1.0,901960.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2478,2499.0,231853.0,580971.0,622194.0,https://en.wikipedia.org/wiki/Jiayuguan_Airport,39.89324,98.3446,JGN,ZLJQ,CN,AS,2019,580971,580971.0,8824ae1b51fffff,484504.4402392009,1.0,580971.0,819664.7737862823,1.0,580971.0,1119375.294006719,1.0,580971.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2479,2500.0,438026.0,193976.0,193976.0,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport,38.5419,102.348,JIC,ZLJC,CN,AS,2019,193976,193976.0,8824f2cf5bfffff,252123.63165704094,1.0,193976.0,825779.7418763248,1.0,193976.0,2313557.847161325,2.0,207484.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2480,2501.0,4359446.0,15302975.0,15302975.0,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_International_Airport,36.5075,103.61944444444,LHW,ZLLL,CN,AS,2019,15302975,15302975.0,8824d059adfffff,207231.0077556648,1.0,15302975.0,3714124.735763874,1.0,15302975.0,9334537.528011424,1.0,15302975.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2481,2502.0,2179716.0,488805.0,488805.0,https://en.wikipedia.org/wiki/Qingyang_Xifeng_Airport,35.799722222222,107.60277777778,IQN,ZLQY,CN,AS,2019,488805,488805.0,8824dbd635fffff,503102.586148974,1.0,488805.0,1877693.4228363358,1.0,488805.0,6191275.589863625,2.0,868223.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2482,2503.0,2984659.0,201567.0,201567.0,https://en.wikipedia.org/wiki/Tianshui_Maijishan_Airport,34.558333333333,105.86111111111,THQ,ZLTS,CN,AS,2019,201567,201567.0,8840d635b1fffff,994745.1454758346,1.0,201567.0,2876798.6546896924,1.0,201567.0,10349354.002349738,2.0,483608.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2483,2504.0,112173.0,86091.0,122024.0,https://en.wikipedia.org/wiki/Gannan_Xiahe_Airport,34.81055556,102.64472222,GXH,ZLXH,CN,AS,2019,86091,86091.0,8840deac15fffff,31597.1491585475,1.0,86091.0,339812.07391007815,1.0,86091.0,3917960.1117247096,1.0,86091.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2484,2505.0,1199515.0,213714.0,235274.0,https://en.wikipedia.org/wiki/Zhangye_Ganzhou_Airport,38.801944444444,100.675,YZY,ZLZY,CN,AS,2019,213714,213714.0,8824ab7823fffff,308279.1898493247,1.0,213714.0,911348.4914909069,1.0,213714.0,1606126.3096544733,3.0,258788.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2485,2506.0,9498863.0,877725.0,877725.0,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport,23.0825,113.07083333333,FUO,ZGFS,CN,AS,2019,877725,877725.0,88411d79bbfffff,11605322.418874502,1.0,877725.0,28528892.585919492,2.0,74256200.0,66786786.781058975,6.0,211009107.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2486,2507.0,18676605.0,73378475.0,73378475.0,https://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,23.392436111111,113.29878611111,CAN,ZGGG,CN,AS,2019,73378475,73378475.0,884118aa05fffff,4604812.986002124,1.0,73378475.0,24382225.86980641,2.0,74256200.0,66500994.0176202,5.0,201279670.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2487,2508.0,6042852.0,2553545.0,2553545.0,https://en.wikipedia.org/wiki/Huizhou_Pingtan_Airport,23.04833333,114.60027778,HUZ,ZGHZ,CN,AS,2019,2553545,2553545.0,88411c5abbfffff,2348036.3213560395,1.0,2553545.0,9088488.979126392,1.0,2553545.0,51349608.08442887,4.0,200401945.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2488,2509.0,4378800.0,672614.0,672614.0,https://en.wikipedia.org/wiki/Meixian_Airport,24.35,116.13305555556,MXZ,ZGMX,CN,AS,2019,672614,672614.0,8841ac94e5fffff,910000.2908263021,1.0,672614.0,3567499.488581056,1.0,672614.0,25532972.660057742,2.0,8026135.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2489,2510.0,6089400.0,7353521.0,7353521.0,https://en.wikipedia.org/wiki/Jieyang_Chaoshan_International_Airport,23.568611111111,116.50589,SWA,ZGOW,CN,AS,2019,7353521,7353521.0,884112b461fffff,5247011.60355695,1.0,7353521.0,14139343.198806385,1.0,7353521.0,24952877.00615512,2.0,8026135.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2490,2511.0,17494398.0,52931925.0,52931925.0,https://en.wikipedia.org/wiki/Shenzhen_Bao%27an_International_Airport,22.639444444444,113.81083333333,SZX,ZGSZ,CN,AS,2019,52931925,52931925.0,88411c366dfffff,9011324.33094587,1.0,52931925.0,36988086.375507765,3.0,124469925.0,68055460.68490258,7.0,213562652.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2491,2512.0,6981236.0,2983501.0,2983501.0,https://en.wikipedia.org/wiki/Zhanjiang_Airport,21.2175,110.35777777778,ZHA,ZGZJ,CN,AS,2019,2983501,2983501.0,8841090469fffff,2115169.5425120364,2.0,5967002.0,6673219.136487977,4.0,11934004.0,17861600.944602847,5.0,14613105.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2492,2512.0,6981236.0,2983501.0,2983501.0,https://en.wikipedia.org/wiki/Zhanjiang_Airport,21.2175,110.35777777778,ZHA,ZGZJ,CN,AS,2019,2983501,2983501.0,8841090469fffff,2115169.5425120364,2.0,5967002.0,6673219.136487977,4.0,11934004.0,17861600.944602847,5.0,14613105.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2493,2513.0,2439585.0,12282982.0,12282982.0,https://en.wikipedia.org/wiki/Zhuhai_Jinwan_Airport,22.0105,113.3749,ZUH,ZGSD,CN,AS,2019,12282982,12282982.0,8841032d3dfffff,1232429.9358657005,1.0,12282982.0,5449033.688184585,2.0,12282982.0,57466573.0913853,5.0,137630632.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2494,2514.0,3669400.0,225185.0,225185.0,https://en.wikipedia.org/wiki/Baise_Bama_Airport,23.71944444,106.95916667,AEB,ZGBS,CN,AS,2019,225185,225185.0,88402d0851fffff,437770.8080063778,1.0,225185.0,1730770.9593922754,1.0,225185.0,6773578.228437628,1.0,225185.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2495,2515.0,1853227.0,2679101.0,2679101.0,https://en.wikipedia.org/wiki/Beihai_Fucheng_Airport,21.539444444444,109.29388888889,BHY,ZGBH,CN,AS,2019,2679101,2679101.0,88415479b9fffff,1090304.6815364065,1.0,2679101.0,2468416.0014187405,1.0,2679101.0,15355657.712726679,6.0,14977046.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2496,2516.0,4931137.0,8552654.0,8732176.0,https://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport,25.218055555556,110.03916666667,KWL,ZGKL,CN,AS,2019,8552654,8552654.0,8840235107fffff,1042136.0836063426,1.0,8552654.0,2554206.724143052,1.0,8552654.0,10305225.906677047,2.0,10123709.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2497,2517.0,3417945.0,20963.0,32211.0,https://en.wikipedia.org/wiki/Hechi_Jinchengjiang_Airport,24.7839,107.7,HCJ,ZGHC,CN,AS,2019,20963,20963.0,884028522dfffff,196027.1963534604,1.0,20963.0,1246605.0082695114,1.0,20963.0,5696152.1690168325,2.0,176145.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2498,2518.0,4157934.0,1571055.0,1571055.0,https://en.wikipedia.org/wiki/Liuzhou_Bailian_Airport,24.2075,109.39111111111,LZH,ZGZH,CN,AS,2019,1571055,1571055.0,8840214605fffff,2084405.0839676454,1.0,1571055.0,3881848.6156024057,1.0,1571055.0,12832384.909212425,2.0,10123709.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2499,2519.0,8741584.0,15762341.0,15762341.0,https://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport,22.608266666667,108.17244166667,NNG,ZGNN,CN,AS,2019,15762341,15762341.0,884153d523fffff,1494385.5183378623,1.0,15762341.0,4832375.006377663,1.0,15762341.0,13575923.608430516,1.0,15762341.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2500,2520.0,,,,https://en.wikipedia.org/wiki/Wuzhou_Changzhoudao_Airport,23.40316,111.09331,WUZ,ZGWZ,CN,AS,2019,226410,226410.0,8840240c55fffff,1007151.4870842501,4.0,905640.0,3284172.5986045892,4.0,905640.0,16509272.9603131,4.0,905640.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2501,2520.0,,,,https://en.wikipedia.org/wiki/Wuzhou_Changzhoudao_Airport,23.40316,111.09331,WUZ,ZGWZ,CN,AS,2019,226410,226410.0,8840240c55fffff,1007151.4870842501,4.0,905640.0,3284172.5986045892,4.0,905640.0,16509272.9603131,4.0,905640.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
2502,2521.0,2353100.0,368934.0,441391.0,https://en.wikipedia.org/wiki/Anshun_Huangguoshu_Airport,26.260555555556,105.87305555556,AVA,ZUAS,CN,AS,2019,368934,368934.0,88400dc5a1fffff,1174997.540071076,1.0,368934.0,3611911.148463495,1.0,368934.0,16103232.104675915,4.0,23820552.0,15977.76383,38.2,9424702.9,9.112847893,162538000.0,154632000.0,0.768,0
